ID_Client,Âge,Revenu_annuel,Score_depenses,Experience_travail,Taille_famille,cluster,Genre,Profession
1870,37.0,95294.10291248004,45.0,0.0,4.0,0.0,Female,Entertainment
1871,68.0,61995.93620560001,47.0,9.0,2.0,1.0,Male,Homemaker
1872,63.0,45682.72629392,80.0,1.0,2.0,2.0,Female,Entertainment
1873,15.0,32889.154994720004,67.0,0.0,6.0,2.0,Female,Executive
1874,44.0,97713.85445856,89.0,12.0,6.0,0.0,Female,Artist
1875,18.0,91694.57480464,16.0,0.0,6.0,0.0,Male,Entertainment
1876,30.0,53154.64451840001,1.0,0.0,4.0,1.0,Male,Executive
1877,69.0,94916.59691680002,80.0,1.0,4.0,0.0,Female,Doctor
1878,16.0,84498.89420144001,83.0,2.0,2.0,3.0,Male,Engineer
1879,71.0,51659.81079184001,74.0,1.0,4.0,1.0,Female,Artist
1880,24.0,97381.35662928,24.0,6.0,2.0,0.0,Female,Entertainment
1881,57.0,57774.73279936001,94.0,0.0,2.0,1.0,Male,Healthcare
1882,97.0,88222.75736896,77.0,0.0,6.0,0.0,Male,Healthcare
1883,68.0,28956.003853440005,48.0,0.0,3.0,2.0,Male,Artist
1884,11.0,64176.58186768,37.0,0.0,2.0,1.0,Female,Healthcare
1886,68.0,73121.95493968,61.0,8.0,3.0,3.0,Male,Artist
1887,69.0,58600.632652800006,77.0,4.0,4.0,1.0,Female,Engineer
1888,77.0,70322.44698960001,66.0,0.0,1.0,3.0,Female,Healthcare
1889,73.0,101514.23150896002,50.0,1.0,5.0,0.0,Female,Entertainment
1890,19.0,75750.99445952,96.0,1.0,2.0,3.0,Female,Executive
1891,1.0,73188.34198512,67.0,0.0,5.0,3.0,Female,Artist
1892,71.0,84006.61738144002,27.0,4.0,1.0,3.0,Male,Artist
1893,6.0,70657.75782927999,79.0,8.0,6.0,3.0,Male,Healthcare
1894,68.0,97356.60213776,17.0,0.0,3.0,0.0,Female,Healthcare
1895,39.0,34486.38229984,91.0,0.0,5.0,2.0,Female,Artist
1896,75.0,74822.13842544,55.0,8.0,2.0,3.0,Male,Entertainment
1897,65.0,40683.44421104,36.0,1.0,5.0,2.0,Female,Lawyer
1898,30.0,47756.477560800005,9.0,6.0,5.0,1.0,Female,Entertainment
1899,46.0,71016.13535424,95.0,8.0,2.0,3.0,Male,Marketing
1900,40.0,28804.66389392001,29.0,7.0,7.0,2.0,Male,Executive
1901,40.0,30735.514232480004,70.0,0.0,6.0,2.0,Female,Artist
1902,20.0,74156.58016479999,16.0,5.0,7.0,3.0,Female,Healthcare
1903,88.0,77910.26124256001,59.0,8.0,4.0,3.0,Male,Marketing
1904,85.0,41678.124688480006,87.0,4.0,3.0,2.0,Male,Healthcare
1905,94.0,63251.10144608001,54.0,9.0,6.0,1.0,Male,Engineer
1907,68.0,30128.466588160005,97.0,7.0,6.0,2.0,Female,Marketing
1908,15.0,79972.19786576001,78.0,8.0,4.0,3.0,Male,Artist
1909,4.0,101450.65747392002,41.0,9.0,2.0,0.0,Male,Artist
1910,59.0,83865.40425936,78.0,9.0,7.0,3.0,Male,Doctor
1911,32.0,103748.32436864,38.0,6.0,7.0,0.0,Male,Entertainment
1912,8.0,33258.78456128,45.0,10.0,6.0,2.0,Female,Artist
1913,92.0,98334.96715488,94.0,4.0,3.0,0.0,Female,Executive
1914,9.0,39987.50543808,2.0,8.0,1.0,2.0,Male,Artist
1915,41.0,31976.61442096,4.0,8.0,4.0,2.0,Female,Healthcare
1916,18.0,75811.75548416,47.0,6.0,5.0,3.0,Female,Engineer
1917,78.0,63510.46100496,80.0,9.0,6.0,1.0,Female,Entertainment
1918,0.0,41141.96490624,74.0,7.0,5.0,2.0,Female,Artist
1919,11.0,85945.9067512,17.0,8.0,1.0,3.0,Female,Healthcare
1920,36.0,79122.66872496,19.0,8.0,7.0,3.0,Female,Executive
1921,46.0,77623.89678384,50.0,7.0,7.0,3.0,Male,Healthcare
1922,95.0,71332.88032528,34.0,6.0,4.0,3.0,Female,Artist
1923,97.0,42265.48126,89.0,8.0,3.0,2.0,Female,Executive
1924,2.0,57226.75837344002,11.0,8.0,3.0,1.0,Male,Executive
1925,94.0,39187.485280320005,30.0,4.0,4.0,2.0,Female,Homemaker
1926,0.0,59599.25134480001,46.0,4.0,5.0,1.0,Female,Doctor
1927,3.0,41974.05338256,69.0,6.0,1.0,2.0,Male,Healthcare
1928,77.0,85507.07712880001,29.0,4.0,7.0,3.0,Male,Healthcare
1929,70.0,43259.59913536,64.0,5.0,2.0,2.0,Male,Executive
1930,58.0,49285.06741216,25.0,5.0,3.0,1.0,Male,Executive
1931,72.0,102571.92341935998,46.0,8.0,6.0,0.0,Male,Healthcare
1932,90.0,89048.65722240001,92.0,6.0,7.0,0.0,Male,Executive
1934,87.0,72099.14435824001,42.0,7.0,6.0,3.0,Female,Artist
1935,64.0,80233.80783296001,58.0,4.0,6.0,3.0,Male,Doctor
1936,15.0,101360.07853904,9.0,10.0,7.0,0.0,Female,Doctor
1937,14.0,38262.00485872001,17.0,9.0,3.0,2.0,Female,Artist
1938,54.0,93494.90146064,65.0,7.0,6.0,0.0,Male,Artist
1939,76.0,74565.59187696001,44.0,5.0,3.0,3.0,Male,Doctor
1940,76.0,82313.18512064002,49.0,5.0,1.0,3.0,Female,Artist
1941,52.0,35699.35238432,38.0,5.0,5.0,2.0,Female,Artist
1942,96.0,62178.21927952,6.0,9.0,4.0,1.0,Male,Artist
1943,55.0,37541.31159424,50.0,10.0,5.0,2.0,Female,Healthcare
1944,54.0,96001.29372704,64.0,4.0,5.0,0.0,Female,Artist
1945,19.0,72932.9206408,100.0,6.0,4.0,3.0,Male,Artist
1946,29.0,75156.32406096002,74.0,5.0,3.0,3.0,Male,Marketing
1947,96.0,71014.44754800001,47.0,7.0,4.0,3.0,Male,Engineer
1948,20.0,83701.68705408,21.0,8.0,5.0,3.0,Female,Artist
1949,91.0,80228.18181216001,64.0,7.0,6.0,3.0,Female,Lawyer
1950,37.0,57617.76681904001,38.0,5.0,5.0,1.0,Male,Healthcare
1951,42.0,38687.33203120001,69.0,4.0,1.0,2.0,Male,Entertainment
1952,1.0,32361.99684576,75.0,10.0,5.0,2.0,Male,Artist
1953,58.0,83961.04661296001,80.0,8.0,6.0,3.0,Female,Entertainment
1954,42.0,103993.61887552,24.0,6.0,1.0,0.0,Female,Entertainment
1955,48.0,74069.93944448001,45.0,9.0,6.0,3.0,Female,Lawyer
1956,11.0,101845.60413408,39.0,6.0,2.0,0.0,Female,Marketing
1957,59.0,57215.506331840006,87.0,9.0,3.0,1.0,Male,Artist
1958,45.0,85830.5733248,32.0,9.0,2.0,3.0,Female,Entertainment
1959,73.0,80171.92160416002,97.0,5.0,1.0,3.0,Male,Doctor
1960,85.0,87446.36649856,21.0,4.0,6.0,3.0,Female,Engineer
1961,70.0,61067.08017151999,49.0,4.0,5.0,1.0,Female,Entertainment
1962,52.0,59933.999582400014,46.0,7.0,2.0,1.0,Female,Engineer
1963,70.0,69964.63206672,51.0,7.0,7.0,3.0,Male,Homemaker
1964,88.0,82685.62769760001,90.0,7.0,6.0,3.0,Female,Artist
1965,61.0,102492.59652608,96.0,9.0,5.0,0.0,Male,Artist
1966,46.0,64381.369024800006,34.0,8.0,3.0,1.0,Female,Artist
1967,65.0,75508.51296304,32.0,8.0,4.0,3.0,Male,Homemaker
1968,84.0,65025.54840640002,73.0,8.0,5.0,1.0,Female,Entertainment
1969,76.0,69781.78639072001,88.0,10.0,2.0,3.0,Female,Executive
1970,31.0,38197.30561952,42.0,9.0,1.0,2.0,Male,Doctor
1971,55.0,60254.12016592001,89.0,4.0,6.0,1.0,Male,Executive
1972,45.0,78912.25554704001,88.0,10.0,5.0,3.0,Male,Entertainment
1973,98.0,58650.70423792001,12.0,5.0,2.0,1.0,Male,Engineer
1974,40.0,94979.04574768,36.0,4.0,5.0,0.0,Male,Executive
1975,14.0,86159.69554160001,59.0,8.0,6.0,3.0,Female,Healthcare
1976,41.0,72553.16423680002,43.0,9.0,4.0,3.0,Female,Executive
1977,60.0,71696.88387104,82.0,7.0,2.0,3.0,Male,Engineer
1978,60.0,70869.85881344,100.0,8.0,2.0,3.0,Male,Lawyer
1979,84.0,58841.98894512,85.0,10.0,2.0,1.0,Male,Artist
1980,0.0,93009.93846768004,93.0,8.0,1.0,0.0,Male,Doctor
1981,10.0,48904.185804,76.0,7.0,2.0,1.0,Female,Artist
1982,62.0,84276.10377776,19.0,5.0,6.0,3.0,Female,Artist
1983,33.0,77129.36955552001,68.0,4.0,1.0,3.0,Male,Lawyer
1984,52.0,31165.342221600004,41.0,10.0,1.0,2.0,Female,Marketing
1985,2.0,86428.05673376001,51.0,6.0,6.0,3.0,Female,Lawyer
1986,27.0,41660.68402400001,44.0,8.0,1.0,2.0,Male,Entertainment
1987,4.0,38309.82603552,61.0,4.0,7.0,2.0,Female,Doctor
1988,63.0,33330.797627520005,80.0,7.0,1.0,2.0,Male,Artist
1989,54.0,66918.14180352,77.0,4.0,4.0,3.0,Female,Artist
1990,47.0,42359.998409440006,55.0,6.0,7.0,2.0,Female,Doctor
1991,30.0,93944.98312464,69.0,7.0,3.0,0.0,Female,Artist
1992,97.0,72825.46364352,96.0,5.0,6.0,3.0,Female,Entertainment
1993,94.0,101933.93266064,24.0,9.0,3.0,0.0,Male,Marketing
1994,64.0,98598.26492832002,100.0,9.0,5.0,0.0,Female,Artist
1995,19.0,30448.58717168,89.0,6.0,3.0,2.0,Female,Engineer
1996,71.0,103736.50972496,40.0,8.0,7.0,0.0,Female,Artist
1997,91.0,41158.84296864,32.0,7.0,7.0,2.0,Female,Doctor
1998,87.0,51174.84779888,14.0,9.0,2.0,1.0,Male,Healthcare
1999,77.0,102454.90218672002,4.0,7.0,2.0,0.0,Male,Executive
2000,90.0,62229.4160688,52.0,5.0,2.0,1.0,Male,Entertainment
